quantity,unitMax,sendToAdministrator,price,totalPrice,date,optionUnit,unit,customer,unitIndividual,pricePerUnit,idProductList,productName,dateRegister
1,,True,1,2.3,2024-07-03,"['UNIDAD', 'CAJA']",0,,12,2.3,iC2Zoyizbl2WaNYrD5KX,LEJIA QMASTER 1 LT,2024-07-03 16:43:15.917000+00:00
24,,True,1,66.0,2024-11-10,"['UNIDAD', 'CAJA']",0,,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-11-10 13:10:29.344000+00:00
3,,True,1,14.3,2024-08-11,"['UNIDAD', 'CAJA']",0,,48,4.766666666666667,iUF72hMAXERo8T34yN5o,FILETE DE ATUN PRIMOR EN ACEITE VEGETAL,2024-08-11 19:20:56.455000+00:00
1,,True,5,5.0,2024-10-20,"['UNIDAD', 'CAJA']",0,,12,5,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-10-20 17:16:16.225000+00:00
3,,True,4.5,11.0,2024-08-16,"['UNIDAD', 'CAJA']",0,,48,3.6666666666666665,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-08-16 17:28:09.028000+00:00
6,,True,1,52.5,2024-10-29,"['UNIDAD', 'CAJA']",0,,12,8.75,Jts2o9csC4DjdfM6GWxt,VINOS SALVATORE,2024-10-29 17:17:49.473000+00:00
6,,True,1,10.5,2024-11-22,"['UNIDAD', 'CAJA']",0,,48,1.75,MoLVRTBjIPXL9neVDRhy,TINAPON ROSAIMAR EN SALSA DE TOMATE,2024-11-22 16:30:50+00:00
2,,True,4,6.0,2024-06-19,"['UNIDAD', 'PAQUETE']",0,,12,3,JRFiGeyxZFaq7HEcJ8lY,ACEITE PALMEROLA  1/2 LITRO,2024-06-19 16:59:27.595000+00:00
12,,True,1,54.0,2024-04-04,"['UNIDAD', 'CAJA']",0,,48,4.5,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-04-04 16:14:23.518000+00:00
12,,True,6.5,6.0,2024-07-17,"['UNIDAD', 'DOCENA', '']",0,,12,0.5,WA914WROSma8R0v4boBq,CEPILLO,2024-07-17 17:54:39.807000+00:00
1,,True,39,35.0,2024-10-16,"['UNIDAD', 'SACO', '']",1,,60,35,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-10-16 18:19:47.985000+00:00
1,200,True,57,59.8,2024-03-11,"['UNIDAD', 'PAQUETE', 'SACO']",1,,20,59.8,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-03-11 17:50:52.337000+00:00
5,200,True,3,14.5,2024-06-30,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.9,sBKInCiAQ8bnoGISZSwj,FLAN DON LUCHO,2024-06-30 16:43:06.499000+00:00
3,,True,112,5.5,2024-11-23,"['CAJITA', 'CAJON ( 60 cajitas)', '']",0,,60,1.8333333333333333,YAyG585nLwF3Kpm6l9Zo,ESPIRAL GALLITO,2024-11-23 15:20:32.870000+00:00
1,100,True,6,5.5,2024-06-08,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5.5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-06-08 17:01:07.845000+00:00
3,,True,1,11.5,2024-01-07,"['UNIDAD', 'CAJA']",0,,24,3.8333333333333335,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-01-07 16:23:30.044000+00:00
1,200,True,57,3.0,2024-03-29,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,3,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-03-29 16:57:34.550000+00:00
6,,True,1,27.0,2024-04-15,"['UNIDAD', 'CAJA']",0,,48,4.5,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-04-15 16:54:55.067000+00:00
6,,True,43,4.5,2024-06-07,"['UNIDAD', 'SACO', '']",0,,60,0.75,8h1DyrHvQUnufArnEtcA,DETERGENTE GO FRESH,2024-06-07 17:34:48.742000+00:00
6,,True,4.5,21.9,2024-10-23,"['UNIDAD', 'CAJA']",0,,48,3.65,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-10-23 15:46:51.332000+00:00
12,,True,1,30.0,2024-03-01,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-03-01 17:52:17.881000+00:00
1,,True,5.90,5.9,2024-03-18,"['UNIDAD', 'CAJA', '']",0,,6,5.90,eIIespUeUVA5Ws8kjc2d,LAVAVAJILLA TOKE 1 KILO,2024-03-18 17:15:11.417000+00:00
3,,True,2.5,4.5,2024-09-20,"['UNIDAD', 'CAJA', '']",0,,24,1.5,mfLBdRxADpl0SQ0Pymvz,LAVAVAJILLA ÑAPANCHA CHICO 250 GR,2024-09-20 16:28:33.335000+00:00
6,,True,1,17.0,2024-01-05,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-01-05 17:20:55.002000+00:00
12,100,True,7.3,6.9,2024-12-05,"['UNIDAD', 'DOCENA', '']",0,,12,0.5750000000000001,tJoEUHS0lfJzZUJ5Xb4f,ESPONJA AMARILLA/ VERDE ( set de 2 unid),2024-12-05 15:45:37.212000+00:00
1,,True,58,5.0,2024-10-31,"['UNIDAD', 'CAJA ', '']",0,,12,5,zVqcIcIFGAxDUOUZFEOc,ACEITE SOL,2024-10-31 15:15:22.480000+00:00
1,100,True,19,10.0,2024-11-11,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,10,t2md3jZLdSr5dnHofLq1,LEJIA SHIROI,2024-11-11 17:05:27.375000+00:00
6,,True,1,30.0,2024-03-23,"['UNIDAD', 'PAQUETE']",0,,12,5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-03-23 18:35:17.623000+00:00
6,,True,104,13.0,2024-03-22,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-03-22 17:02:06.447000+00:00
6,,True,1,4.3,2024-10-23,"['UNIDAD', 'SACO']",0,,60,0.7166666666666667,IlLC7Om3RRbtkggJ4ML6,DETERGENTE HUAYU,2024-10-23 16:46:33.499000+00:00
3,,True,4.5,11.0,2024-11-10,"['UNIDAD', 'CAJA']",0,,48,3.6666666666666665,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-11-10 13:46:52.766000+00:00
4,,True,1,10.0,2024-09-17,"['UNIDAD', 'CAJA']",0,,48,2.5,JHyqlFNPrlXoR2CzXWR4,FILETE DE CABALLA ROSAIMAR EN ACEITE VEGETAL,2024-09-17 16:09:15.147000+00:00
6,,True,1,10.5,2024-08-31,"['UNIDAD', 'CAJA']",0,,48,1.75,vd3DI0BsKRxsCsHh7fpY,GRATED DE SARDINA PREMIUM LYDEMAR EN ACEITE VEGETAL,2024-08-31 17:10:53.134000+00:00
10,200,True,36,18.0,2024-05-13,"['UNIDAD', 'PAQUETE', 'CAJA']",0,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-05-13 18:03:28.992000+00:00
1,,True,1,5.0,2024-01-14,"['UNIDAD', 'CAJA']",0,,12,5,0WYmSuNeiUOU1ibJjNnF,LAVAVAJILLA ÑAPANCHA 900 GR,2024-01-14 16:57:12.550000+00:00
2,,True,1,5.0,2024-11-06,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-06 15:56:02.750000+00:00
4,,True,1,10.0,2024-03-15,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-03-15 17:25:12.476000+00:00
6,,True,86,11.0,2024-11-06,"['UNIDAD', 'CAJA', '']",0,,48,1.8333333333333333,qjbFI5VhnxKGGXruO6gQ,TINAPON LIDEMAR,2024-11-06 16:26:26.577000+00:00
4,,True,1,10.0,2024-11-17,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-17 15:29:07.775000+00:00
12,,True,6.5,6.9,2024-11-26,"['UNIDAD', 'DOCENA', '']",0,,12,0.5750000000000001,WA914WROSma8R0v4boBq,CEPILLO,2024-11-26 15:24:50.565000+00:00
1,,True,0,32.0,2023-11-11,"['UNIDAD', 'CAJA']",1,,12,32,DPhnukGgKOfQVQsjrSsz,PILLCO MOZO  PLASTICO,2023-11-11 16:46:34.171000+00:00
12,,True,1,34.0,2023-12-04,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2023-12-04 17:10:07.852000+00:00
1,,True,1,2.5,2024-02-02,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-02-02 17:09:33.094000+00:00
3,,True,84,10.8,2024-05-29,"['UNIDAD', 'CAJA']",0,,24,3.6,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-05-29 17:52:39.066000+00:00
24,,True,1,60.0,2024-06-26,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-06-26 16:45:42.342000+00:00
6,,True,1,10.5,2024-05-29,"['UNIDAD', 'CAJA', '']",0,,48,1.75,e427qI6oLlBA7ofrpMe6,TINAPON GERALDINE,2024-05-29 17:14:38.520000+00:00
1,,True,1,5.0,2024-01-06,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2024-01-06 17:49:26.815000+00:00
6,,True,1,9.3,2024-10-30,"['UNIDAD', 'CAJA']",0,,48,1.55,1KgYl4eynOiAEY1wN4O6,GRATED DE ANCHOVETA ROSAIMAR,2024-10-30 16:22:14.452000+00:00
2,,True,1,10.0,2024-05-25,"['UNIDAD', 'PAQUETE']",0,,12,5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-05-25 17:16:23.949000+00:00
5,200,True,36,9.0,2024-04-19,"['UNIDAD', 'PAQUETE', 'CAJA']",1,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-04-19 17:00:17.054000+00:00
6,,True,39,4.0,2024-07-13,"['UNIDAD', 'SACO', '']",0,,60,0.6666666666666666,mB1SicUI6RwVMHp9dfKd,DETERGENTE TROME,2024-07-13 16:33:45.019000+00:00
1,,True,1,2.0,2024-08-25,"['UNIDAD', 'CAJA']",0,,48,2,1KgYl4eynOiAEY1wN4O6,GRATED DE ANCHOVETA ROSAIMAR,2024-08-25 16:54:15.968000+00:00
3,,True,1,14.0,2024-03-19,"['UNIDAD', 'CAJA']",0,,48,4.666666666666667,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-03-19 17:55:41.624000+00:00
1,,True,4.5,175.6,2024-09-11,"['UNIDAD', 'CAJA']",1,,48,175.6,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-09-11 17:33:57.920000+00:00
3,,True,1,10.0,2024-10-18,"['UNIDAD', 'CAJA']",0,,48,3.3333333333333335,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-10-18 17:49:29.358000+00:00
6,,True,1,11.0,2023-11-20,"['UNIDAD', 'CAJA']",0,,48,1.8333333333333333,ts6z3DCFFnkSo18pVuKM,GRATED DE SARDINAS ROSAIMAR EN ACEITE VEGETAL,2023-11-20 15:42:14.470000+00:00
1,,True,5,5.0,2024-10-03,"['UNIDAD', 'PAQUETE']",0,,12,5,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-10-03 16:18:07.371000+00:00
3,,True,1,9.5,2024-08-05,"['UNIDAD', 'CAJA']",0,,48,3.1666666666666665,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-08-05 17:13:12.396000+00:00
1,,True,1,3.0,2023-11-17,"['UNIDAD', 'CAJA']",0,,12,3,xSxibFSFYDncsWgTaBNi,LIMPIATODO SHIROI 900 GR,2023-11-17 16:43:50.362000+00:00
12,,True,6.5,6.9,2024-08-07,"['UNIDAD', 'DOCENA', '']",0,,12,0.5750000000000001,WA914WROSma8R0v4boBq,CEPILLO,2024-08-07 17:26:58.383000+00:00
3,,True,1,10.5,2023-11-25,"['UNIDAD', 'CAJA']",0,,24,3.5,Pozb56BZPLc9tgyJv40e,TOLL JUREL P-RUVIAN EN SALSA DE TOMATE,2023-11-25 16:49:24.935000+00:00
12,,True,80,19.0,2024-02-10,"['UNIDAD', 'CAJA']",0,,48,1.5833333333333333,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-02-10 16:33:53.421000+00:00
6,,True,1,17.0,2024-06-08,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-06-08 16:52:19.376000+00:00
6,,True,1,26.0,2024-09-16,"['UNIDAD', 'CAJA']",0,,48,4.333333333333333,7bvoqzfprr7RybZXSK40,TROZO DE ATUN  FANNY EN ACEITE VEGETAL,2024-09-16 16:50:38.713000+00:00
3,,True,1,14.0,2024-09-18,"['UNIDAD', 'PAQUETE']",0,,12,4.666666666666667,vNV3LxLHfWO8G1wlQnqN,ACEITE PALMEROLA CON TAPA 900 ML,2024-09-18 16:35:47.267000+00:00
2,,True,4.5,7.32,2024-10-21,"['UNIDAD', 'CAJA']",0,,48,3.66,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-10-21 16:45:47.549000+00:00
2,,True,1,5.0,2024-04-10,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-04-10 17:06:20.615000+00:00
6,,True,1,15.0,2024-02-03,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-02-03 16:54:08.044000+00:00
6,,True,5,31.0,2024-11-09,"['UNIDAD', 'PAQUETE']",0,,12,5.166666666666667,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-11-09 18:19:04.397000+00:00
12,,True,4.5,43.9,2024-11-09,"['UNIDAD', 'CAJA']",0,,48,3.658333333333333,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-11-09 18:23:59.131000+00:00
6,,True,1,15.0,2024-08-31,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-08-31 16:41:43.644000+00:00
1,,True,39,35.0,2024-11-16,"['UNIDAD', 'SACO', '']",1,,60,35,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-11-16 17:47:42.790000+00:00
12,100,True,7.3,6.9,2024-10-31,"['UNIDAD', 'DOCENA', '']",0,,12,0.5750000000000001,tJoEUHS0lfJzZUJ5Xb4f,ESPONJA AMARILLA/ VERDE ( set de 2 unid),2024-10-31 15:55:36.315000+00:00
2,,True,1,2.6,2024-08-06,"['UNIDAD', 'CAJA']",0,,24,1.3,zkby3271TyEoFIew3Qc0,LEJIA QMASTER 500 ML,2024-08-06 18:37:47.461000+00:00
4,,True,1,10.0,2023-12-19,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2023-12-19 17:09:32.104000+00:00
1,200,True,57,3.0,2024-06-16,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,3,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-06-16 14:19:00.168000+00:00
6,,True,80,9.5,2024-02-26,"['UNIDAD', 'CAJA']",0,,48,1.5833333333333333,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-02-26 18:08:05.624000+00:00
3,,True,0,16.5,2023-11-03,"['UNIDAD', 'CAJA']",0,,12,5.5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2023-11-03 16:12:48.662000+00:00
1,,True,1,5.0,2024-03-18,"['UNIDAD', 'CAJA']",0,,12,5,0WYmSuNeiUOU1ibJjNnF,LAVAVAJILLA ÑAPANCHA 900 GR,2024-03-18 17:08:40.762000+00:00
12,,True,10,9.5,2024-07-07,"['UNIDAD', '0', '']",0,,0,0.7916666666666666,Efo2k5F7zLHOPzN3w6Kh,ENJUAGE DOWNY,2024-07-07 15:08:26.112000+00:00
12,,True,1,34.0,2023-11-18,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2023-11-18 16:53:40.528000+00:00
3,,True,1,14.5,2024-09-08,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-09-08 15:59:00.490000+00:00
6,,True,1,15.0,2023-12-26,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2023-12-26 17:00:04.128000+00:00
6,,True,80,11.0,2024-07-12,"['UNIDAD', 'CAJA']",0,,48,1.8333333333333333,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-07-12 17:18:30.365000+00:00
2,,True,1,4.0,2024-01-14,"['UNIDAD', 'CAJA']",0,,24,2,OMDMhnA2gvcZIfOyzkRx,CONSERVA DE POLLO EN AGUA Y SAL,2024-01-14 17:14:44.213000+00:00
12,,True,43,9.0,2024-03-08,"['UNIDAD', 'SACO', '']",0,,60,0.75,8h1DyrHvQUnufArnEtcA,DETERGENTE GO FRESH,2024-03-08 17:58:09.736000+00:00
6,,True,84,10.5,2024-07-13,"['UNIDAD', 'CAJA', '']",0,,48,1.75,3Y9kjSDVNHTf77GR2ZXe,TINAPON DELIMAR,2024-07-13 17:01:09.378000+00:00
1,,True,1,130.0,2024-01-05,"['UNIDAD', 'CAJA']",1,,48,130,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-01-05 17:19:08.379000+00:00
12,,True,10,9.5,2024-10-24,"['UNIDAD', 'DOCENA', '']",0,,12,0.7916666666666666,Efo2k5F7zLHOPzN3w6Kh,ENJUAGE DOWNY,2024-10-24 16:09:30.333000+00:00
10,200,True,57,29.8,2024-10-22,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.98,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-10-22 17:12:36.803000+00:00
12,,True,1,30.0,2024-04-19,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-04-19 16:57:22.224000+00:00
2,,True,1,1.5,2024-09-19,"['UNIDAD', 'SACO']",0,,60,0.75,IlLC7Om3RRbtkggJ4ML6,DETERGENTE HUAYU,2024-09-19 17:04:27.329000+00:00
12,,True,1,30.0,2024-05-25,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-05-25 17:10:08.547000+00:00
12,,True,1,22.0,2023-11-27,"['UNIDAD', 'CAJA']",0,,48,1.8333333333333333,uXWDUwhTKjYeCCSm2WrN,GRATED DE SARDINA PREMIUM LYDEMAR EN ACEITE VEGETAL,2023-11-27 16:39:49.998000+00:00
3,,True,1,12.0,2023-11-16,"['UNIDAD', 'CAJA']",0,,24,4,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2023-11-16 17:25:44.949000+00:00
6,,True,39,4.0,2024-09-11,"['UNIDAD', 'SACO', '']",0,,60,0.6666666666666666,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-09-11 16:13:29.885000+00:00
1,,True,1,3.5,2024-01-14,"['UNIDAD', 'CAJA']",0,,24,3.5,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA P-RUVIAN MAR EN SALSA DE TOMATE,2024-01-14 17:06:15.885000+00:00
3,,True,1,6.5,2023-12-28,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2023-12-28 17:35:41.262000+00:00
12,,True,112,22.0,2024-07-10,"['UNIDAD', 'CAJA', '']",0,,60,1.8333333333333333,YAyG585nLwF3Kpm6l9Zo,ESPIRAL GALLITO,2024-07-10 15:34:15.921000+00:00
3,,True,5,14.0,2024-09-02,"['UNIDAD', 'PAQUETE']",0,,12,4.666666666666667,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-09-02 17:06:28.142000+00:00
7,,True,1,17.5,2024-11-23,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-23 15:21:12.106000+00:00
6,,True,68,34.0,2024-12-04,"['UNIDAD', 'CAJA', '']",0,,12,5.666666666666667,pyYcL0bUnj4KRaBmXLUQ,VINO EL MILENARIO,2024-12-04 18:00:47.057000+00:00
6,,True,1,32.2,2023-11-28,"['UNIDAD', 'CAJA']",0,,12,5.366666666666667,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2023-11-28 16:48:31.835000+00:00
12,,True,104,25.0,2024-12-03,"['UNIDAD', 'CAJA']",0,,48,2.0833333333333335,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-12-03 17:14:44.979000+00:00
24,,True,1,46.0,2024-01-07,"['UNIDAD', 'CAJA']",0,,48,1.9166666666666667,RoDirWKFuXpfhSUdyHCR,TINAPON P-RUVIAN MAR EN SALSA DE TOMATE,2024-01-07 16:54:49.943000+00:00
12,,True,1,46.0,2024-09-16,"['UNIDAD', 'CAJA']",0,,24,3.8333333333333335,LJ8XpkoXAtkWoy8Txtqy,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-09-16 16:40:57.307000+00:00
1,,True,2.8,2.8,2024-09-25,"['UNIDAD', 'CAJA']",0,,12,2.8,xHu084wOjKfwTDlmKouJ,LIMPIATODO 1 LITRO,2024-09-25 16:44:04.132000+00:00
2,,True,1,5.0,2024-11-14,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-14 16:29:27.948000+00:00
3,,True,5,16.0,2024-10-26,"['UNIDAD', 'PAQUETE']",0,,12,5.333333333333333,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-10-26 15:37:44.441000+00:00
1,,True,1,128.0,2024-04-17,"['UNIDAD', 'CAJA']",1,,48,128,4zGqeP53JPVt0eR0cPsx,FILETE DE CABALLA ROSAIMAR EN ACEITE VEGETAL,2024-04-17 17:10:20.498000+00:00
12,,True,1,8.6,2024-09-01,"['UNIDAD', 'SACO']",0,,60,0.7166666666666667,IlLC7Om3RRbtkggJ4ML6,DETERGENTE HUAYU,2024-09-01 16:18:04.926000+00:00
2,,True,1,8.0,2024-06-12,"['UNIDAD', 'CAJA']",0,,24,4,fNFRdIVasg5XbORirAGt,OVAL DE JUREL LYDEMAR,2024-06-12 21:37:31.025000+00:00
6,,True,1,15.0,2024-10-25,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-10-25 16:50:27.877000+00:00
2,200,True,3,5.8,2024-10-06,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.9,sBKInCiAQ8bnoGISZSwj,FLAN DON LUCHO,2024-10-06 15:23:05.040000+00:00
2,,True,1,5.0,2024-06-30,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-06-30 16:46:18.175000+00:00
2,,True,1,5.0,2024-06-03,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-06-03 16:38:31.640000+00:00
1,24,True,3,3.0,2024-11-23,"['UNIDAD', 'DOCENA', 'CAJA ']",0,,12,3,oP3m7fcm2pODwyZOqoOI,TOALLITAS HUMEDAS 80 unidades,2024-11-23 15:27:31.153000+00:00
1,200,True,57,3.0,2024-07-06,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,3,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-07-06 16:02:22.694000+00:00
30,,True,39,18.0,2024-08-17,"['UNIDAD', 'SACO', '']",0,,60,0.6,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-08-17 20:09:19.387000+00:00
1,200,True,57,3.0,2024-05-06,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,3,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-05-06 16:56:04.870000+00:00
6,,True,1,15.0,2024-09-08,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-09-08 15:58:51.071000+00:00
6,,True,39,3.8,2024-11-17,"['UNIDAD', 'SACO', '']",0,,60,0.6333333333333333,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-11-17 14:41:04.175000+00:00
1,,True,0,38.0,2023-10-28,"['PAQUETE', 'CAJA']",1,,25,38,HULTFbhd9K3VABldDJrP,VELA CHANCE ,2023-10-28 16:13:32.201000+00:00
12,,True,1,48.0,2024-01-06,"['UNIDAD', 'CAJA']",0,,24,4,ADeT2Q9yIn7AoyfA4x9m,OVAL ROSAIMAR DE SARDINAS PERUANAS EN SALSA DE TOMATE,2024-01-06 17:53:53.591000+00:00
12,,True,1,30.0,2024-07-06,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-07-06 16:44:49.574000+00:00
5,,True,2.5,10.0,2024-07-26,"['UNIDAD', 'CAJA', '']",0,,48,2,2CNPQFqsLGFCnF1bGsV2,FILETE CHANCADO,2024-07-26 16:15:36.919000+00:00
